"","komitet","procent"
"1","Liczba wyborców",903
"2","Liczba kart oddanych",599
"3","Liczba głosów ważnych",418
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.83
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",63.16
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.72
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",9.09
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.72
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.48
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.72
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.72
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.24
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.24
"16","KOMITET WYBORCZY LEWICA",0.72
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.2
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.2
