"","komitet","procent"
"1","Liczba wyborców",1574
"2","Liczba kart oddanych",711
"3","Liczba głosów ważnych",644
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.24
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",16.15
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.62
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",27.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.42
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.16
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.33
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.71
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.47
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.16
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.71
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.93
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.09
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.31
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.4
