"","komitet","procent"
"1","Liczba wyborców",1524
"2","Liczba kart oddanych",760
"3","Liczba głosów ważnych",617
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",65.15
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.7
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.45
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.49
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.16
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.65
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.16
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.16
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.97
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.32
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.13
