"","komitet","procent"
"1","Liczba wyborców",1482
"2","Liczba kart oddanych",858
"3","Liczba głosów ważnych",673
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.34
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.43
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.78
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.52
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.44
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.3
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.59
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.15
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.78
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.15
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.34
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.3
"16","KOMITET WYBORCZY LEWICA",1.04
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.74
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.3
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.67
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.49
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.63
