"","komitet","procent"
"1","Liczba wyborców",81
"2","Liczba kart oddanych",48
"3","Liczba głosów ważnych",41
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",29.27
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",21.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.44
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",24.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.07
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.44
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.44
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
