"","komitet","procent"
"1","Liczba wyborców",335
"2","Liczba kart oddanych",184
"3","Liczba głosów ważnych",140
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.57
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",57.86
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.57
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.29
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",5
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.71
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.71
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.71
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",3.57
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
