"","komitet","procent"
"1","Liczba wyborców",2119
"2","Liczba kart oddanych",1021
"3","Liczba głosów ważnych",796
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.92
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",57.54
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.96
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.75
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.5
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.13
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.88
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.5
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.88
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.13
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.5
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.63
