"","komitet","procent"
"1","Liczba wyborców",936
"2","Liczba kart oddanych",441
"3","Liczba głosów ważnych",364
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.52
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.74
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.55
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.27
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.92
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.27
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.55
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.65
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.27
