"","komitet","procent"
"1","Liczba wyborców",845
"2","Liczba kart oddanych",333
"3","Liczba głosów ważnych",222
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.91
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",66.67
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.9
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.7
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.96
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.9
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.45
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.45
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.9
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.45
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.45
