"","komitet","procent"
"1","Liczba wyborców",1292
"2","Liczba kart oddanych",731
"3","Liczba głosów ważnych",564
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.06
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.51
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",44.15
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.24
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.71
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.53
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.53
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.53
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.71
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.3
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.35
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.06
