"","komitet","procent"
"1","Liczba wyborców",403
"2","Liczba kart oddanych",192
"3","Liczba głosów ważnych",161
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.86
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.62
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.24
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.11
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.24
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.24
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.62
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.73
