"","komitet","procent"
"1","Liczba wyborców",2185
"2","Liczba kart oddanych",1176
"3","Liczba głosów ważnych",880
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",64.77
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.11
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",4.55
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.25
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.02
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.57
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.68
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.14
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.91
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.45
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.8
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
