"","komitet","procent"
"1","Liczba wyborców",1241
"2","Liczba kart oddanych",595
"3","Liczba głosów ważnych",520
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.19
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",12.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",47.31
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.58
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.23
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.77
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.38
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.19
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.58
