"","komitet","procent"
"1","Liczba wyborców",1114
"2","Liczba kart oddanych",626
"3","Liczba głosów ważnych",612
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.4
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.29
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.16
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",64.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",9.15
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.8
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.33
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.54
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.47
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.16
