"","komitet","procent"
"1","Liczba wyborców",1190
"2","Liczba kart oddanych",577
"3","Liczba głosów ważnych",542
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.34
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.87
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.92
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.59
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.54
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.11
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.92
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.18
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.43
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.18
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.06
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.18
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.18
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.48
