"","komitet","procent"
"1","Liczba wyborców",391
"2","Liczba kart oddanych",271
"3","Liczba głosów ważnych",215
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.77
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.98
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.3
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.79
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.47
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.86
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.4
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.93
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.47
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"16","KOMITET WYBORCZY LEWICA",0.93
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",22.33
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.93
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.93
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
