"","komitet","procent"
"1","Liczba wyborców",1735
"2","Liczba kart oddanych",789
"3","Liczba głosów ważnych",703
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.51
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.7
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.85
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.16
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",39.26
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.42
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.43
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.28
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.98
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.99
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.14
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.14
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.84
