"","komitet","procent"
"1","Liczba wyborców",1525
"2","Liczba kart oddanych",553
"3","Liczba głosów ważnych",436
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.94
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",64.91
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.92
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.07
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.69
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.23
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.92
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.69
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.46
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.23
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.46
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.46
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.46
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.23
