"","komitet","procent"
"1","Liczba wyborców",1889
"2","Liczba kart oddanych",950
"3","Liczba głosów ważnych",780
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.92
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",31.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.77
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.26
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.77
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.38
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.64
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.15
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.26
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.03
