"","komitet","procent"
"1","Liczba wyborców",1084
"2","Liczba kart oddanych",475
"3","Liczba głosów ważnych",448
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.51
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.81
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.11
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.45
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.45
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.22
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.79
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.67
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.56
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.22
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.56
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.67
