"","komitet","procent"
"1","Liczba wyborców",710
"2","Liczba kart oddanych",314
"3","Liczba głosów ważnych",242
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.29
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",28.93
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",21.07
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.42
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.89
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.83
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.83
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.83
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.79
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.83
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.41
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.83
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.65
