"","komitet","procent"
"1","Liczba wyborców",1366
"2","Liczba kart oddanych",576
"3","Liczba głosów ważnych",489
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.79
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.61
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",30.88
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.95
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.82
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.02
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.64
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.23
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.07
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"16","KOMITET WYBORCZY LEWICA",1.02
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.7
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.2
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.23
