"","komitet","procent"
"1","Liczba wyborców",617
"2","Liczba kart oddanych",370
"3","Liczba głosów ważnych",298
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.74
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",29.87
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.67
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.09
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.87
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.68
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.68
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.34
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.68
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.67
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.01
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.36
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.34
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.01
