"","komitet","procent"
"1","Liczba wyborców",1679
"2","Liczba kart oddanych",842
"3","Liczba głosów ważnych",730
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.15
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",21.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.07
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",5.48
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.14
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.68
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.41
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.96
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.96
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.14
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.68
