"","komitet","procent"
"1","Liczba wyborców",2011
"2","Liczba kart oddanych",1006
"3","Liczba głosów ważnych",859
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.97
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",49.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.37
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.76
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.23
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.35
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.47
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.23
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.81
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.47
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.35
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.81
