"","komitet","procent"
"1","Liczba wyborców",2055
"2","Liczba kart oddanych",1121
"3","Liczba głosów ważnych",864
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.14
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.99
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.46
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.02
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",44.56
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.23
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.23
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.46
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.23
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.04
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.58
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.2
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.16
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.46
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.23
