"","komitet","procent"
"1","Liczba wyborców",741
"2","Liczba kart oddanych",469
"3","Liczba głosów ważnych",344
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.86
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50.29
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.59
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.86
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.16
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.87
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.87
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.58
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.87
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.58
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.29
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.29
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.58
