"","komitet","procent"
"1","Liczba wyborców",1473
"2","Liczba kart oddanych",775
"3","Liczba głosów ważnych",665
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.43
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",13.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.95
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.02
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.05
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.95
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.2
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.71
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.3
"16","KOMITET WYBORCZY LEWICA",0.3
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.2
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.3
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.75
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.01
