"","komitet","procent"
"1","Liczba wyborców",801
"2","Liczba kart oddanych",400
"3","Liczba głosów ważnych",345
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.38
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",62.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.45
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.26
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.87
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.61
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.29
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.29
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.67
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.29
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
