"","komitet","procent"
"1","Liczba wyborców",1831
"2","Liczba kart oddanych",800
"3","Liczba głosów ważnych",622
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",42.6
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",12.54
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.45
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",17.85
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.88
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.16
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.8
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.16
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.8
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.32
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.13
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"16","KOMITET WYBORCZY LEWICA",1.77
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.29
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.48
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.48
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.13
