"","komitet","procent"
"1","Liczba wyborców",1805
"2","Liczba kart oddanych",925
"3","Liczba głosów ważnych",804
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.56
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",18.91
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.87
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.87
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.21
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.75
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.49
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.12
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.87
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.62
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.75
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.87
