"","komitet","procent"
"1","Liczba wyborców",1415
"2","Liczba kart oddanych",618
"3","Liczba głosów ważnych",579
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.55
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.42
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.69
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.41
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.08
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.9
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.55
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.52
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.11
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.69
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.17
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.52
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.69
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.69
