"","komitet","procent"
"1","Liczba wyborców",463
"2","Liczba kart oddanych",262
"3","Liczba głosów ważnych",205
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.02
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.93
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.46
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.98
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",6.83
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.95
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.49
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.98
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.98
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.98
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.49
