"","komitet","procent"
"1","Liczba wyborców",1521
"2","Liczba kart oddanych",678
"3","Liczba głosów ważnych",628
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.82
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",45.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.73
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.03
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.16
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.11
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.25
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.96
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.16
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.59
