"","komitet","procent"
"1","Liczba wyborców",1983
"2","Liczba kart oddanych",979
"3","Liczba głosów ważnych",903
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.49
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.1
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.55
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",37.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.92
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.44
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.44
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.66
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.32
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.66
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.32
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.11
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.11
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.89
