"","komitet","procent"
"1","Liczba wyborców",2112
"2","Liczba kart oddanych",810
"3","Liczba głosów ważnych",711
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.28
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",6.33
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",46.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.57
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.42
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.84
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.28
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.42
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.84
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.42
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.08
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.84
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.7
