"","komitet","procent"
"1","Liczba wyborców",2051
"2","Liczba kart oddanych",952
"3","Liczba głosów ważnych",901
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",22.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.55
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.84
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.19
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.89
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.89
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.44
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.44
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.44
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.11
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.22
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.11
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.67
