"","komitet","procent"
"1","Liczba wyborców",1046
"2","Liczba kart oddanych",473
"3","Liczba głosów ważnych",413
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.59
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.73
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",22.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.61
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.21
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.48
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.24
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.24
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.24
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.24
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.21
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.73
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.45
