"","komitet","procent"
"1","Liczba wyborców",1356
"2","Liczba kart oddanych",992
"3","Liczba głosów ważnych",862
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4.87
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.04
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.52
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.25
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.23
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.46
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.23
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.35
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.46
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.04
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.23
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.58
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.81
