"","komitet","procent"
"1","Liczba wyborców",1920
"2","Liczba kart oddanych",1002
"3","Liczba głosów ważnych",934
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.99
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.78
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.54
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",45.07
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.27
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.07
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.11
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.28
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.64
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.28
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.21
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.54
