"","komitet","procent"
"1","Liczba wyborców",569
"2","Liczba kart oddanych",250
"3","Liczba głosów ważnych",223
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.28
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",60.09
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.35
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",3.14
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.97
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.9
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.24
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.9
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.45
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.24
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.45
