"","komitet","procent"
"1","Liczba wyborców",1938
"2","Liczba kart oddanych",825
"3","Liczba głosów ważnych",783
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",43.42
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.79
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.6
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.15
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.26
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.07
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.13
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.66
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.26
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.02
