"","komitet","procent"
"1","Liczba wyborców",1162
"2","Liczba kart oddanych",593
"3","Liczba głosów ważnych",490
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",19.18
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.22
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",24.69
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.57
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.61
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.04
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.41
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.43
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.2
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.43
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.02
"16","KOMITET WYBORCZY LEWICA",0.41
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.84
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.82
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.82
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.43
