"","komitet","procent"
"1","Liczba wyborców",1874
"2","Liczba kart oddanych",789
"3","Liczba głosów ważnych",713
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.83
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.77
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.12
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.61
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.82
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.42
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.84
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.19
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.42
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.7
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.56
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.28
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.82
