"","komitet","procent"
"1","Liczba wyborców",357
"2","Liczba kart oddanych",212
"3","Liczba głosów ważnych",144
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.58
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",50
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.39
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.28
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.39
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.39
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.08
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.78
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.69
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.08
