"","komitet","procent"
"1","Liczba wyborców",1041
"2","Liczba kart oddanych",560
"3","Liczba głosów ważnych",385
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",22.34
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.84
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.78
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.83
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.52
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.56
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.26
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.04
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.04
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.04
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY LEWICA",0.52
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.26
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",8.05
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.52
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.78
