"","komitet","procent"
"1","Liczba wyborców",389
"2","Liczba kart oddanych",256
"3","Liczba głosów ważnych",211
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.06
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.69
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.22
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.47
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",39.81
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.47
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.32
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.47
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"16","KOMITET WYBORCZY LEWICA",0
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.95
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.47
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.42
