"","komitet","procent"
"1","Liczba wyborców",1771
"2","Liczba kart oddanych",826
"3","Liczba głosów ważnych",738
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",18.16
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.81
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.63
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.81
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.41
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.95
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.49
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.47
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.14
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.54
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.95
