"","komitet","procent"
"1","Liczba wyborców",540
"2","Liczba kart oddanych",390
"3","Liczba głosów ważnych",281
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.25
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",71.53
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.36
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.85
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",7.47
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.36
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.07
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.07
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.36
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.36
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.07
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.85
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.07
