"","komitet","procent"
"1","Liczba wyborców",911
"2","Liczba kart oddanych",371
"3","Liczba głosów ważnych",275
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.55
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",33.82
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.36
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",23.64
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.36
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.09
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.55
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.82
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.45
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.09
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.73
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.73
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.91
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.36
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.55
