"","komitet","procent"
"1","Liczba wyborców",1505
"2","Liczba kart oddanych",799
"3","Liczba głosów ważnych",603
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",15.42
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",45.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.5
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.32
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.17
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.66
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.83
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1
"16","KOMITET WYBORCZY LEWICA",0.83
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.16
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1
