"","komitet","procent"
"1","Liczba wyborców",1425
"2","Liczba kart oddanych",581
"3","Liczba głosów ważnych",439
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.98
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.69
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.14
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.65
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.55
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.23
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.14
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.14
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.46
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.91
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.91
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.38
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.23
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.59
