"","komitet","procent"
"1","Liczba wyborców",938
"2","Liczba kart oddanych",446
"3","Liczba głosów ważnych",427
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.23
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",54.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",16.63
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.41
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.23
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.7
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.32
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.64
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.47
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.7
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.23
