"","komitet","procent"
"1","Liczba wyborców",1083
"2","Liczba kart oddanych",524
"3","Liczba głosów ważnych",434
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.76
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",62.21
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.61
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.82
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.38
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.23
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.15
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.46
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.46
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.46
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.38
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.69
