"","komitet","procent"
"1","Liczba wyborców",1258
"2","Liczba kart oddanych",623
"3","Liczba głosów ważnych",573
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.41
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",4.71
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",49.39
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.35
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.62
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.7
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.52
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.52
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.79
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.52
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.36
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.52
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.17
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.7
