"","komitet","procent"
"1","Liczba wyborców",484
"2","Liczba kart oddanych",245
"3","Liczba głosów ważnych",200
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",44
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.5
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",7
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.5
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.5
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.5
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.5
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.5
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.5
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
