"","komitet","procent"
"1","Liczba wyborców",1648
"2","Liczba kart oddanych",819
"3","Liczba głosów ważnych",755
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.56
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.79
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.78
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.19
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.4
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.23
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.05
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.4
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.79
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.19
