"","komitet","procent"
"1","Liczba wyborców",384
"2","Liczba kart oddanych",224
"3","Liczba głosów ważnych",161
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.66
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",29.19
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.86
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.53
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.25
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",5.59
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.24
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.62
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",4.97
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.62
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.62
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.73
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.86
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.24
