"","komitet","procent"
"1","Liczba wyborców",1801
"2","Liczba kart oddanych",871
"3","Liczba głosów ważnych",809
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.86
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",1.48
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.49
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",50.56
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.33
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.24
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.99
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.87
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.84
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.25
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.74
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.24
