"","komitet","procent"
"1","Liczba wyborców",2190
"2","Liczba kart oddanych",829
"3","Liczba głosów ważnych",745
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.15
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.6
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.21
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",38.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.31
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.81
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.21
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.07
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"16","KOMITET WYBORCZY LEWICA",0.4
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.49
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.4
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.54
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.07
