"","komitet","procent"
"1","Liczba wyborców",647
"2","Liczba kart oddanych",401
"3","Liczba głosów ważnych",358
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",5.87
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",82.68
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",0.56
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",4.75
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.28
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.56
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.28
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.12
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.56
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
