"","komitet","procent"
"1","Liczba wyborców",509
"2","Liczba kart oddanych",275
"3","Liczba głosów ważnych",205
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",37.07
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.95
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.78
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.98
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.49
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.49
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.98
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.93
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.95
"16","KOMITET WYBORCZY LEWICA",0.49
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",10.73
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.44
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.46
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.49
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0
