"","komitet","procent"
"1","Liczba wyborców",1156
"2","Liczba kart oddanych",594
"3","Liczba głosów ważnych",486
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",31.28
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.65
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.1
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.19
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.82
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.62
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.03
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.82
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.65
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.03
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.23
