"","komitet","procent"
"1","Liczba wyborców",829
"2","Liczba kart oddanych",451
"3","Liczba głosów ważnych",400
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",46.75
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.75
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.5
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.25
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.5
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.75
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.5
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.5
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.75
